edition_target_id,label,language_tag,population_low,population_high,intrinsic_need_low,intrinsic_need_high,possible_rank_best,possible_rank_worst,top10_status,top100_status,population_basis_class,order_lane,model_status,authorization_id,authorization_ids,authorization_status,authorization_tier,evidence_identity_id,source_lane,source_record_id,evidence_role,target_row_sha256,evidence_row_sha256,source_evidence_row_sha256,source_registry_row_hashes,evidence_bounds_source_complete,evidence_bounds_were_imputed,population_bound_type,source_population_low_persons,source_population_base_persons,source_population_high_persons,normalized_population_low_persons,normalized_population_high_persons,local_work_exclusion,synthetic_or_model_prior
edition-target:lang:unresolved-tag:inuvialuktun:canada-inuvialuktun-communities-and,Inuvialuktun,lang:unresolved-tag:inuvialuktun:canada-inuvialuktun-communities-and,0.000000,303703703.703704,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:iogys:argentina-people-self-identifying-as,Iogys,lang:unresolved-tag:iogys:argentina-people-self-identifying-as,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:jamaican-country-sign-konchri-sain:st-elizabeth-jamaica,Jamaican Country Sign,lang:unresolved-tag:jamaican-country-sign-konchri-sain:st-elizabeth-jamaica,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:ka-apor-sign-language:brazil-ka-apor-community,Ka’apor Sign Language,lang:unresolved-tag:ka-apor-sign-language:brazil-ka-apor-community,0.000000,11200652.894737,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:kadazandusun-varieties:sabah-malaysia-kadazandusun-communit,Kadazandusun varieties,lang:unresolved-tag:kadazandusun-varieties:sabah-malaysia-kadazandusun-communit,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:kavet:cambodia-kavet-communities-within-mi,Kavet,lang:unresolved-tag:kavet:cambodia-kavet-communities-within-mi,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:kreung:cambodia-kreung-communities-within-m,Kreung,lang:unresolved-tag:kreung:cambodia-kreung-communities-within-m,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:localized-labels-in-one-declared-written-braille-language-tactile-geomet:global-instantiate-by-curriculum-dia,Localized labels in one declared written,lang:unresolved-tag:localized-labels-in-one-declared-written-braille-language-tactile-geomet:global-instantiate-by-curriculum-dia,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:mapuche-tehuelche:argentina-people-self-identifying-as,Mapuche-Tehuelche,lang:unresolved-tag:mapuche-tehuelche:argentina-people-self-identifying-as,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:mayangna-exact-local-variety-required:nicaragua-mayangna-communities,Mayangna — exact local variety required,lang:unresolved-tag:mayangna-exact-local-variety-required:nicaragua-mayangna-communities,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:midiki:timor-leste-midiki-l1-communities,Midiki,lang:unresolved-tag:midiki:timor-leste-midiki-l1-communities,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:multilingual-mainland-population-zh-hans-cn-capable-subset-unmeasured:mainland-china-people-offline-in-the,Multilingual mainland population,lang:unresolved-tag:multilingual-mainland-population-zh-hans-cn-capable-subset-unmeasured:mainland-china-people-offline-in-the,0.000000,66980238.095238,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:multilingual-older-population-zh-hans-cn-capable-subset-unmeasured:mainland-china-people-aged-60-or-old,Multilingual older population,lang:unresolved-tag:multilingual-older-population-zh-hans-cn-capable-subset-unmeasured:mainland-china-people-aged-60-or-old,0.000000,66980238.095238,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:multilingual-rural-population-zh-hans-cn-capable-subset-unmeasured:mainland-china-rural-residents-offli,Multilingual rural population,lang:unresolved-tag:multilingual-rural-population-zh-hans-cn-capable-subset-unmeasured:mainland-china-rural-residents-offli,0.000000,66980238.095238,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:muong-varieties:viet-nam-muong-ethnicity-proxy,Mường varieties,lang:unresolved-tag:muong-varieties:viet-nam-muong-ethnicity-proxy,0.000000,8466543.916667,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:named-sign-language-required-instantiate-one-candidate-per-identified-la:named-deaf-community-and-territory-m,NAMED SIGN LANGUAGE REQUIRED,lang:unresolved-tag:named-sign-language-required-instantiate-one-candidate-per-identified-la:named-deaf-community-and-territory-m,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:national-and-indigenous-sign-languages:worldwide-signing-deaf-communities,National and Indigenous sign languages,lang:unresolved-tag:national-and-indigenous-sign-languages:worldwide-signing-deaf-communities,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:naueti:timor-leste-naueti-l1-communities,Naueti,lang:unresolved-tag:naueti:timor-leste-naueti-l1-communities,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:neku:new-caledonia-neku-using-communities,Nèku,lang:unresolved-tag:neku:new-caledonia-neku-using-communities,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:ngatikese:federated-states-of-micronesia-ngati,Ngatikese,lang:unresolved-tag:ngatikese:federated-states-of-micronesia-ngati,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:northern-pwo-karen:myanmar-and-displaced-northern-pwo-c,Northern Pwo Karen,lang:unresolved-tag:northern-pwo-karen:myanmar-and-displaced-northern-pwo-c,0.000000,4570887.333333,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:one-named-written-language-and-braille-code-per-edition-contraction-leve:global-instantiate-by-language-count,One named written language and braille code per edition,lang:unresolved-tag:one-named-written-language-and-braille-code-per-edition-contraction-leve:global-instantiate-by-language-count,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:pai-tavytera:paraguay-pai-tavytera-people,Paĩ Tavyterã,lang:unresolved-tag:pai-tavytera:paraguay-pai-tavytera-people,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:paikoka:ecuador-paikoka-communities,Paikoka,lang:unresolved-tag:paikoka:ecuador-paikoka-communities,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:paramaccan:suriname-paramaccan-communities,Paramaccan,lang:unresolved-tag:paramaccan:suriname-paramaccan-communities,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:pasco-quechua:peru-pasco-quechua-education-communi,Pasco Quechua,lang:unresolved-tag:pasco-quechua:peru-pasco-quechua-education-communi,0.000000,356521739.130435,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:pemon-arekuna:venezuela-pemon-arekuna-communities,Pemón — Arekuna,lang:unresolved-tag:pemon-arekuna:venezuela-pemon-arekuna-communities,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:pemon-kamarakoto:venezuela-pemon-kamarakoto-communiti,Pemón — Kamarakoto,lang:unresolved-tag:pemon-kamarakoto:venezuela-pemon-kamarakoto-communiti,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:phou-tai-tai-dam-census-related-labels:lao-pdr-phou-tai-ethnicity-proxy,Phou Tai,lang:unresolved-tag:phou-tai-tai-dam-census-related-labels:lao-pdr-phou-tai-ethnicity-proxy,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:pije:new-caledonia-pije-using-communities,Pije,lang:unresolved-tag:pije:new-caledonia-pije-using-communities,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:providencia-island-sign-network-proposed-island-sign-language:providencia-island-colombia,Providencia Island sign network,lang:unresolved-tag:providencia-island-sign-network-proposed-island-sign-language:providencia-island-colombia,0.000000,4452136.250000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:pwapwa:new-caledonia-pwapwa-using-communiti,Pwâpwâ,lang:unresolved-tag:pwapwa:new-caledonia-pwapwa-using-communiti,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:shiwiar-chicham:ecuador-shiwiar-chicham-communities,Shiwiar Chicham,lang:unresolved-tag:shiwiar-chicham:ecuador-shiwiar-chicham-communities,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:sishee:new-caledonia-sishee-using-communiti,Sîshëë,lang:unresolved-tag:sishee:new-caledonia-sishee-using-communiti,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:somali-sign-language:somalia-and-somali-communities,Somali Sign Language,lang:unresolved-tag:somali-sign-language:somalia-and-somali-communities,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:tawahka:honduras-respective-language-communi,Tawahka,lang:unresolved-tag:tawahka:honduras-respective-language-communi,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:tetun-terik:timor-leste-tetun-terik-l1-communiti,Tetun Terik,lang:unresolved-tag:tetun-terik:timor-leste-tetun-terik-l1-communiti,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:thai-census-category:viet-nam-thai-ethnicity-proxy,Thái census category,lang:unresolved-tag:thai-census-category:viet-nam-thai-ethnicity-proxy,0.000000,8466543.916667,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:tharu-census-category:nepal-tharu-communities,Tharu (Census category),lang:unresolved-tag:tharu-census-category:nepal-tharu-communities,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:tobagonian-english-creole:tobago,Tobagonian English Creole,lang:unresolved-tag:tobagonian-english-creole:tobago,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:tunumiisut-east-greenlandic:east-greenland,Tunumiisut,lang:unresolved-tag:tunumiisut-east-greenlandic:east-greenland,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:waima-a:timor-leste-waima-a-l1-communities,Waima'a,lang:unresolved-tag:waima-a:timor-leste-waima-a-l1-communities,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:wichi:argentina-people-self-identifying-as,Wichí,lang:unresolved-tag:wichi:argentina-people-self-identifying-as,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:unresolved-tag:yucatec-maya-village-sign-language-exact-village-system-required:yucatan-peninsula-mexico-exact-villa,Yucatec Maya village sign language — exact village system required,lang:unresolved-tag:yucatec-maya-village-sign-language-exact-village-system-required:yucatan-peninsula-mexico-exact-villa,0.000000,4398230.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:urh-Latn-NG,Urhobo,urh-Latn-NG,0.000000,7197811.575758,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:vai-Latn-LR,Vai,vai-Latn-LR,0.000000,820000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:vai-Vaii-LR,Vai,vai-Vaii-LR,0.000000,820000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:ve-Latn-ZA,Tshivenda,ve-Latn-ZA,0.000000,5395609.916667,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:ve-Latn-ZW,Tshivenda,ve-Latn-ZW,0.000000,911111111.111111,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:vi-Latn-VN,Vietnamese,vi-Latn-VN,0.000000,8466543.916667,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:vmw-Latn-MZ,Emakhuwa,vmw-Latn-MZ,0.000000,1171428571.428571,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:wal-Latn-ET,Wolaytta,wal-Latn-ET,0.000000,7130107.947368,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:war-Latn-PH,Waray,war-Latn-PH,0.000000,6488164.555556,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:way-SR,Wayana,way-SR,0.000000,1171428571.428571,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:wba-VE,Warao,wba-VE,0.000000,820000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:wca-BR,Yanomámi,wca-BR,0.000000,11200652.894737,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:wca-VE,Yanomámi,wca-VE,0.000000,820000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:wes-Latn-CM,Cameroon Pidgin English,wes-Latn-CM,0.000000,630769230.769231,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:wlc-Arab-KM,Shimwali,wlc-Arab-KM,0.000000,1366666666.666667,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:wlc-Latn-KM,Shimwali,wlc-Latn-KM,0.000000,1366666666.666667,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:wls-Latn-WF,Fakaʻuvea,wls-Latn-WF,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:wni-Arab-KM,Shindzuani,wni-Arab-KM,0.000000,1366666666.666667,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:wni-Latn-KM,Shindzuani,wni-Latn-KM,0.000000,1366666666.666667,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
